unique_id,model,transformation,smape,mase,cluster
M33399,AutoTheta,identity,18.9462779276763,0.6930599062073792,1
M33399,AutoETS,identity,20.296353725470038,0.7350241684800435,1
M33516,Naive,identity,33.75556876905396,2.6443432791430768,0
M33516,SeasonalNaive,identity,38.25220735823008,2.613650967729046,0
M33516,AutoTheta,identity,22.525899646320944,1.5977186393764957,0
M33516,AutoETS,identity,24.51271396501213,1.76211136763306,0
M33855,Naive,identity,13.73880909525228,0.5514261273227155,1
M33855,SeasonalNaive,identity,22.386846932413388,1.0503877907000967,1
M33855,AutoTheta,identity,17.605605369782953,0.7498939176192595,1
M33855,AutoETS,identity,19.059511151103848,0.8331340465059153,1
M3389,Naive,identity,2.4143160341415046,1.2792890545863356,0
M3389,SeasonalNaive,identity,5.015810607317826,2.609270211001337,0
M3389,AutoTheta,identity,1.318056965650296,0.7040637817968273,0
M3389,AutoETS,identity,1.1674721788806663,0.624777338498456,0
M33987,Naive,identity,77.59019357532851,2.097468873236008,1
M33987,SeasonalNaive,identity,53.36136657116571,1.6311603386298352,1
M33987,AutoTheta,identity,58.61856927957165,1.7309424042500117,1
M33987,AutoETS,identity,57.76983452532121,1.7209046413762268,1
M34012,Naive,identity,27.13477042970853,1.8630541258198676,1
M34012,SeasonalNaive,identity,14.966743800296534,0.9115800282535217,1
M34012,AutoTheta,identity,9.572245869526604,0.5757715614300679,1
M34012,AutoETS,identity,11.225015831949694,0.7174813312703203,1
M34064,Naive,identity,10.238485382537949,0.5770020240066063,0
M34064,SeasonalNaive,identity,5.100044203676115,0.28672663828336725,0
M34064,AutoTheta,identity,9.429217466315642,0.5339344187121349,0
M34064,AutoETS,identity,3.8272969420491605,0.22136545495504384,0
M34419,Naive,identity,9.49906487206544,1.0481077749333743,1
M34419,SeasonalNaive,identity,22.46793474316521,2.2753910385944307,1
M34419,AutoTheta,identity,8.34784476461989,0.9097138179615478,1
M34419,AutoETS,identity,7.622252941245705,0.8266943394560659,1
M34591,Naive,identity,16.1451191650634,0.49875605639260123,1
M34591,SeasonalNaive,identity,26.764262754724278,0.9765641005950247,1
M34591,AutoTheta,identity,12.721826777259682,0.38385954173341,1
M34591,AutoETS,identity,17.3061919349611,0.5397655858216879,1
M34629,Naive,identity,21.500258719106697,1.567408889918036,1
M34629,SeasonalNaive,identity,18.730531095927972,1.3293212559969454,1
M34629,AutoTheta,identity,20.552534236820545,1.4857162213269184,1
M34629,AutoETS,identity,17.896976409771142,1.2537691673214653,1
M34728,Naive,identity,57.86524173579688,1.9470983379114757,1
M34728,SeasonalNaive,identity,67.94408979872884,2.8286356655572584,1
M34728,AutoTheta,identity,62.59937684594781,2.322345205824897,1
M34728,AutoETS,identity,59.33759662415263,2.051431423364631,1
M34794,Naive,identity,9.186576543915892,0.9115584019518146,0
M34794,SeasonalNaive,identity,5.601460523213328,0.5902714242146997,0
M34794,AutoTheta,identity,7.767755695578892,0.7751887068213712,0
M34794,AutoETS,identity,7.142247499315718,0.7153017451416718,0
M34947,Naive,identity,65.84206202895214,2.0784735473052978,0
M34947,SeasonalNaive,identity,71.52594549195429,2.608863647783791,0
M34947,AutoTheta,identity,60.85864098211579,1.8287369095155745,0
